MODEL,MAKE,Model Year,Overall Length,Overall Width,Overall Height,Wheelbase,Curb Weight,Front End Length,Rear End Length,Side Glass Height,Body Side Height,Roof Width,Front Overhang,Rear Overhang,Track Width Front,Track Width Rear,Front Weight %,Rear Weight %
4SERIESGRANCOUPE440IXDRIVE4DRSEDAN,BMW,14,464.0,183.0,139.0,281.0,1784.0,137.0,100.0,35.0,80.0,106.0,79.0,104.0,155.0,159.0,51.0,49.0
4SERIESGRANCOUPEM440IXDRIVE4DRSEDAN,BMW,22,478.0,185.0,144.0,286.0,1900.0,149.0,104.0,34.0,86.0,106.0,86.0,107.0,159.0,162.0,52.0,48.0
4SERIESI4GRANCOUPE4DRSEDAN,BMW,22,478.0,185.0,145.0,286.0,2125.0,149.0,104.0,34.0,86.0,106.0,86.0,107.0,160.0,163.0,48.0,52.0
4SERIESI4M504DRSEDAN,BMW,22,478.0,185.0,145.0,286.0,2290.0,149.0,104.0,34.0,86.0,106.0,86.0,107.0,160.0,163.0,48.0,52.0
4SERIESM440IXDRIVE2DRCOUPE,BMW,21,477.0,185.0,138.0,285.0,1804.0,149.0,53.0,28.0,88.0,106.0,86.0,106.0,158.0,159.0,54.0,46.0
5002DRHATCHBACK,FIAT,11,355.0,163.0,152.0,230.0,1068.0,80.0,61.0,37.0,84.0,101.0,71.0,54.0,142.0,140.0,62.0,38.0
5002DRHATCHBACKABARTH,FIAT,12,367.0,163.0,150.0,230.0,1130.0,88.0,37.0,34.0,85.0,104.0,78.0,59.0,141.0,141.0,62.0,38.0
5002DRHATCHBACKPOPSPORTLOUNGE,FIAT,11,355.0,163.0,152.0,230.0,1068.0,80.0,61.0,37.0,84.0,101.0,71.0,54.0,142.0,140.0,62.0,38.0
5002DRHATCHBACKTURBOABARTH,FIAT,12,367.0,163.0,150.0,230.0,1130.0,88.0,37.0,34.0,85.0,104.0,78.0,59.0,141.0,141.0,62.0,38.0
500ABARTH,FIAT,12,367.0,163.0,150.0,230.0,1106.0,88.0,37.0,34.0,85.0,104.0,78.0,59.0,141.0,141.0,62.0,38.0
500C2DRHATCHBACKCONVERTIBLE,FIAT,11,355.0,163.0,152.0,230.0,1098.0,80.0,61.0,37.0,84.0,101.0,71.0,54.0,142.0,140.0,63.0,37.0
500C2DRHATCHBACKCONVERTIBLEABARTH,FIAT,12,367.0,163.0,150.0,230.0,1130.0,88.0,37.0,34.0,85.0,104.0,78.0,59.0,141.0,141.0,62.0,38.0
500C2DRHATCHBACKCONVERTIBLEPOPLOUNGE,FIAT,11,355.0,163.0,152.0,230.0,1098.0,80.0,61.0,37.0,84.0,101.0,71.0,54.0,142.0,140.0,63.0,37.0
500C2DRHATCHBACKCONVERTIBLETURBOABARTH,FIAT,12,367.0,163.0,150.0,230.0,1130.0,88.0,37.0,34.0,85.0,104.0,78.0,59.0,141.0,141.0,62.0,38.0
500L,FIAT,13,425.0,179.0,165.0,261.0,1453.0,93.0,137.0,40.0,87.0,110.0,86.0,78.0,151.0,151.0,61.0,39.0
500L4DRHATCHBACK,FIAT,13,425.0,179.0,165.0,261.0,1476.0,93.0,137.0,40.0,87.0,110.0,86.0,78.0,151.0,151.0,61.0,39.0
500L4DRHATCHBACKPOPSPORTTREKKINGLOUNGE,FIAT,13,425.0,179.0,165.0,261.0,1476.0,93.0,137.0,40.0,87.0,110.0,86.0,78.0,151.0,151.0,61.0,39.0
500X4DRSUVAWD,FIAT,15,426.0,180.0,161.0,257.0,1487.0,110.0,156.0,40.0,87.0,107.0,88.0,81.0,154.0,154.0,61.0,39.0
500X4DRSUVFWDAUTOMATIC,FIAT,15,426.0,180.0,160.0,257.0,1404.0,110.0,156.0,40.0,87.0,107.0,88.0,81.0,154.0,154.0,61.0,39.0
500X4DRSUVFWDMANUAL,FIAT,15,426.0,180.0,160.0,257.0,1346.0,110.0,156.0,40.0,87.0,107.0,88.0,81.0,154.0,154.0,61.0,39.0
54DRMINIVANGSGSCONVENIENCEGTGTLUXURY,MAZDA,11,459.0,175.0,162.0,275.0,1569.0,104.0,178.0,41.0,89.0,110.0,92.0,92.0,154.0,152.0,51.0,49.0
5DOORCOOPERHATCHFWD,MINI,15,400.0,173.0,143.0,257.0,1302.0,110.0,109.0,33.0,81.0,98.0,76.0,68.0,150.0,150.0,60.0,40.0
5DOORCOOPERSHATCHFWD,MINI,15,401.0,173.0,143.0,257.0,1356.0,110.0,110.0,33.0,81.0,98.0,76.0,69.0,149.0,149.0,61.0,39.0
5SERIES520D4DRSEDAN,BMW,17,494.0,187.0,147.0,298.0,1615.0,150.0,55.0,38.0,81.0,109.0,86.0,110.0,161.0,163.0,52.0,48.0
5SERIES520DXDRIVE4DRSEDAN,BMW,17,494.0,187.0,147.0,298.0,1695.0,150.0,55.0,38.0,81.0,109.0,86.0,110.0,161.0,163.0,52.0,48.0
5SERIES528I4DRSEDANRWD,BMW,11,490.0,186.0,146.0,297.0,1730.0,148.0,55.0,38.0,81.0,111.0,83.0,110.0,160.0,163.0,51.0,49.0
5SERIES528IXDRIVE4DRSEDANAWD,BMW,11,490.0,186.0,146.0,297.0,1815.0,148.0,55.0,38.0,81.0,111.0,83.0,110.0,160.0,163.0,51.0,49.0
5SERIES528IXDRIVE4DRSEDANRWD,BMW,11,490.0,186.0,146.0,297.0,1815.0,148.0,55.0,38.0,81.0,111.0,83.0,110.0,160.0,163.0,51.0,49.0
5SERIES530D4DRSEDAN,BMW,17,494.0,187.0,147.0,298.0,1715.0,150.0,55.0,38.0,81.0,109.0,86.0,110.0,161.0,163.0,52.0,48.0
5SERIES530DXDRIVE4DRSEDAN,BMW,17,494.0,187.0,147.0,298.0,1770.0,150.0,55.0,38.0,81.0,109.0,86.0,110.0,161.0,163.0,52.0,48.0
5SERIES530E4DRSEDAN,BMW,17,494.0,187.0,147.0,298.0,2064.0,150.0,55.0,38.0,81.0,109.0,86.0,110.0,161.0,163.0,52.0,51.0
5SERIES530EXDRIVE4DRSEDAN,BMW,21,496.0,187.0,147.0,298.0,2064.0,152.0,55.0,38.0,81.0,109.0,88.0,110.0,161.0,163.0,49.0,51.0
5SERIES530I4DRSEDAN,BMW,17,494.0,187.0,147.0,298.0,1615.0,150.0,55.0,38.0,81.0,109.0,86.0,110.0,161.0,163.0,51.0,49.0
5SERIES530IXDRIVE4DRSEDAN,BMW,21,496.0,187.0,147.0,298.0,1759.0,152.0,55.0,38.0,81.0,109.0,88.0,110.0,161.0,163.0,52.0,48.0
5SERIES535DXDRIVE4DRSEDANAWD,BMW,11,490.0,186.0,146.0,297.0,1930.0,148.0,55.0,38.0,81.0,111.0,83.0,110.0,160.0,163.0,51.0,49.0
5SERIES535I4DRSEDANRWD,BMW,11,490.0,186.0,146.0,297.0,1845.0,148.0,55.0,38.0,81.0,111.0,83.0,110.0,160.0,163.0,51.0,49.0
5SERIES535IXDRIVE4DRSEDANAWD,BMW,11,490.0,186.0,146.0,297.0,1920.0,148.0,55.0,38.0,81.0,111.0,83.0,110.0,160.0,163.0,51.0,49.0
5SERIES535IXDRIVEGRANTURISMO5DRSEDANA,BMW,10,500.0,190.0,156.0,307.0,2135.0,141.0,150.0,38.0,84.0,123.0,84.0,109.0,161.0,165.0,49.0,51.0
5SERIES535XDRIVEGRANTURISMO4DRSEDANAWD,BMW,10,500.0,190.0,156.0,307.0,2295.0,141.0,150.0,38.0,84.0,123.0,84.0,109.0,161.0,165.0,49.0,51.0
5SERIES540I4DRSEDAN,BMW,17,494.0,187.0,147.0,298.0,1670.0,150.0,55.0,38.0,81.0,109.0,86.0,110.0,161.0,163.0,52.0,48.0
5SERIES540IXDRIVE4DRSEDAN,BMW,21,496.0,187.0,147.0,298.0,1823.0,152.0,55.0,38.0,81.0,109.0,88.0,110.0,161.0,163.0,54.0,47.0
5SERIES550I4DRSEDANRWD,BMW,11,490.0,186.0,146.0,297.0,1980.0,148.0,55.0,38.0,81.0,111.0,83.0,110.0,160.0,163.0,51.0,49.0
5SERIES550IXDRIVE4DRSEDANAWD,BMW,11,490.0,186.0,146.0,297.0,2050.0,148.0,55.0,38.0,81.0,111.0,83.0,110.0,160.0,163.0,51.0,49.0
5SERIES550IXDRIVEGRANTURISMO5DRSEDANA,BMW,10,500.0,190.0,156.0,307.0,2295.0,141.0,150.0,38.0,84.0,123.0,84.0,109.0,161.0,165.0,49.0,51.0
5SERIES550XDRIVEGRANTURISMO4DRSEDANAWD,BMW,10,500.0,190.0,156.0,307.0,2135.0,141.0,150.0,38.0,84.0,123.0,84.0,109.0,161.0,165.0,49.0,51.0
5SERIESACTIVEHYBRID54DRSEDANRWD,BMW,11,491.0,186.0,146.0,297.0,1980.0,148.0,55.0,38.0,81.0,111.0,83.0,110.0,160.0,163.0,51.0,49.0
5SERIESM550IXDRIVE4DRSEDAN,BMW,21,496.0,187.0,147.0,298.0,2058.0,152.0,55.0,38.0,81.0,109.0,88.0,110.0,161.0,163.0,54.0,48.0
650S2DRCOUPE,MCLAREN,15,451.0,191.0,120.0,267.0,1330.0,108.0,75.0,26.0,70.0,92.0,106.0,79.0,166.0,158.0,42.0,58.0
650SSPIDER2DRCONVERTIBLE,MCLAREN,15,451.0,191.0,120.0,267.0,1370.0,108.0,75.0,26.0,70.0,92.0,106.0,79.0,166.0,158.0,42.0,58.0
6SERIES650I2DRCOUPERWD,BMW,12,489.0,189.0,137.0,286.0,1920.0,158.0,60.0,32.0,82.0,107.0,94.0,110.0,160.0,167.0,53.0,47.0
6SERIES650IXDRIVE2DRCOUPE,BMW,12,489.0,189.0,137.0,286.0,2000.0,158.0,60.0,32.0,82.0,107.0,94.0,110.0,160.0,167.0,54.0,46.0
6SERIES650IXDRIVE2DRCOUPEAWD,BMW,12,489.0,189.0,137.0,286.0,2000.0,158.0,60.0,32.0,82.0,107.0,94.0,110.0,160.0,167.0,54.0,46.0
6SERIESCABRIOLET650I2DRRWD,BMW,9,483.0,190.0,148.0,278.0,1940.0,279.0,106.0,33.0,79.0,120.0,95.0,109.0,155.0,159.0,50.0,50.0
6SERIESGRANCOUPE640IXDRIVE4DRSEDAN,BMW,13,501.0,189.0,139.0,297.0,1980.0,158.0,60.0,31.0,81.0,107.0,94.0,110.0,160.0,167.0,53.0,47.0
6SERIESGRANCOUPE650IXDRIVE4DRSEDAN,BMW,13,501.0,189.0,139.0,297.0,2089.0,158.0,60.0,31.0,81.0,107.0,94.0,110.0,160.0,167.0,53.0,47.0
6SERIESGRANCOUPEALPINAB6,BMW,13,501.0,189.0,139.0,297.0,2030.0,158.0,60.0,31.0,81.0,107.0,94.0,110.0,160.0,167.0,53.0,47.0
718BOXSTERBASES2DRCONVERTIBLE,PORSCHE,16,438.0,180.0,128.0,248.0,1335.0,135.0,100.0,30.0,75.0,122.0,99.0,90.0,152.0,156.0,46.0,54.0
718BOXSTERGTS2DRCONVERTIBLE,PORSCHE,16,438.0,180.0,128.0,248.0,1375.0,135.0,100.0,30.0,75.0,122.0,99.0,90.0,152.0,156.0,46.0,54.0
718CAYMANBASES2DRCOUPERWD,PORSCHE,17,438.0,180.0,129.0,248.0,1335.0,135.0,52.0,30.0,75.0,102.0,99.0,90.0,152.0,156.0,46.0,54.0
718CAYMANGT42DRCOUPERWD,PORSCHE,17,438.0,180.0,129.0,248.0,1450.0,135.0,52.0,30.0,75.0,102.0,99.0,90.0,152.0,156.0,46.0,54.0
718CAYMANGTS2DRCOUPERWD,PORSCHE,17,438.0,180.0,129.0,248.0,1375.0,135.0,52.0,30.0,75.0,102.0,99.0,90.0,152.0,156.0,46.0,54.0
7SERIES740LE4DRSEDANLWB,BMW,16,524.0,190.0,148.0,321.0,2150.0,154.0,62.0,36.0,85.0,115.0,88.0,115.0,162.0,165.0,54.0,51.0
7SERIES740LIXDRIVE4DRSEDANAWD,BMW,9,521.0,190.0,148.0,321.0,2053.0,139.0,60.0,38.0,81.0,112.0,87.0,114.0,161.0,163.0,50.0,50.0
7SERIES745LEXDRIVE4DRSEDANLWB,BMW,20,526.0,190.0,147.0,321.0,2204.0,156.0,62.0,36.0,85.0,115.0,90.0,115.0,162.0,165.0,50.0,50.0
7SERIES750I4DRSEDANRWD,BMW,9,507.0,190.0,148.0,307.0,2070.0,139.0,60.0,38.0,81.0,112.0,87.0,114.0,161.0,163.0,50.0,50.0
7SERIES750IXDRIVE4DRSEDANAWD,BMW,9,507.0,190.0,148.0,307.0,2152.0,139.0,60.0,38.0,81.0,112.0,87.0,114.0,161.0,163.0,50.0,50.0
7SERIES750IXDRIVE4DRSEDANSWB,BMW,20,512.0,190.0,147.0,307.0,2117.0,156.0,62.0,36.0,85.0,115.0,90.0,115.0,162.0,165.0,54.0,47.0
7SERIES750LI4DRSEDANRWD,BMW,9,521.0,190.0,148.0,321.0,2105.0,139.0,60.0,38.0,81.0,112.0,87.0,114.0,161.0,163.0,50.0,50.0
7SERIES750LIXDRIVE4DRSEDANAWD,BMW,9,521.0,190.0,148.0,321.0,2205.0,139.0,60.0,38.0,81.0,112.0,87.0,114.0,161.0,163.0,50.0,50.0
7SERIES750LIXDRIVE4DRSEDANLWB,BMW,20,526.0,190.0,148.0,321.0,2146.0,156.0,62.0,36.0,85.0,115.0,90.0,115.0,162.0,165.0,54.0,47.0
7SERIES760LI4DRSEDANRWD,BMW,9,521.0,190.0,148.0,321.0,2280.0,139.0,60.0,38.0,81.0,112.0,87.0,114.0,161.0,163.0,50.0,50.0
7SERIESACTIVEHYBRID4DRSEDANRWD,BMW,9,521.0,190.0,148.0,321.0,2195.0,139.0,60.0,38.0,81.0,112.0,87.0,114.0,161.0,163.0,52.0,48.0
7SERIESALPINAB7,BMW,20,526.0,190.0,147.0,321.0,2212.0,156.0,62.0,36.0,85.0,115.0,90.0,115.0,162.0,165.0,53.0,47.0
7SERIESM760LIXDRIVE4DRSEDANLWB,BMW,20,526.0,190.0,148.0,321.0,2345.0,156.0,62.0,36.0,85.0,115.0,90.0,115.0,162.0,165.0,54.0,46.0
862DRCOUPE,TOYOTA,17,424.0,178.0,129.0,257.0,1251.0,133.0,55.0,31.0,72.0,108.0,85.0,82.0,152.0,154.0,55.0,45.0
8SERIES2DRCONVERTIBLE,BMW,19,486.0,190.0,135.0,282.0,2153.0,159.0,71.0,30.0,82.0,134.0,96.0,108.0,163.0,164.0,53.0,47.0
8SERIES2DRCOUPE,BMW,19,486.0,190.0,135.0,282.0,2035.0,159.0,58.0,30.0,82.0,111.0,96.0,108.0,163.0,164.0,55.0,45.0
8SERIESGRANCOUPE,BMW,20,508.0,193.0,140.0,303.0,2163.0,161.0,62.0,33.0,81.0,108.0,96.0,109.0,163.0,167.0,54.0,46.0
911CARRERA42DRCOUPE,PORSCHE,19,452.0,185.0,130.0,245.0,1555.0,137.0,66.0,31.0,76.0,101.0,103.0,105.0,159.0,156.0,38.0,62.0
911CARRERA44S2DRCOUPEAWD,PORSCHE,5,446.0,185.0,131.0,235.0,1480.0,136.0,76.0,32.0,71.0,111.0,103.0,110.0,148.0,150.0,38.0,62.0
911CARRERA44S4GTS2DRCOUPEAWD,PORSCHE,12,449.0,185.0,130.0,245.0,1480.0,135.0,70.0,31.0,73.0,99.0,100.0,106.0,153.0,156.0,38.0,62.0
911CARRERA4CARRERA4S2DRCOUPEAWD,PORSCHE,12,449.0,185.0,130.0,245.0,1465.0,135.0,70.0,31.0,73.0,99.0,100.0,106.0,154.0,160.0,38.0,62.0
911CARRERA4GTS2DRCOUPEAWD,PORSCHE,12,449.0,185.0,130.0,245.0,1495.0,135.0,70.0,31.0,73.0,99.0,100.0,106.0,153.0,156.0,38.0,62.0
911CARRERA4S2DRCOUPE,PORSCHE,19,452.0,185.0,130.0,245.0,1581.0,137.0,66.0,31.0,76.0,101.0,103.0,105.0,159.0,156.0,38.0,62.0
911CARRERABASES2DRCOUPERWD,PORSCHE,12,449.0,181.0,131.0,245.0,1430.0,136.0,76.0,32.0,73.0,111.0,103.0,110.0,154.0,160.0,38.0,62.0
911CARRERABASES2DRCOUPRWD,PORSCHE,12,449.0,181.0,130.0,245.0,1380.0,135.0,70.0,31.0,73.0,99.0,100.0,106.0,154.0,160.0,38.0,62.0
911CARRERACABRIOLET44S2DRAWD,PORSCHE,5,446.0,181.0,131.0,233.0,1564.0,136.0,56.0,33.0,70.0,97.0,103.0,110.0,147.0,152.0,38.0,62.0
911CARRERACABRIOLET44S2DRCONVERTIBLEAW,PORSCHE,5,444.0,185.0,131.0,235.0,1564.0,136.0,56.0,33.0,70.0,97.0,103.0,108.0,147.0,152.0,38.0,62.0
911CARRERACABRIOLETBASES2DRRWD,PORSCHE,5,446.0,181.0,131.0,233.0,1529.0,136.0,56.0,33.0,70.0,97.0,103.0,110.0,147.0,152.0,38.0,62.0
911CARRERAGTS2DRCOUPERWD,PORSCHE,12,449.0,185.0,131.0,245.0,1425.0,136.0,76.0,32.0,73.0,111.0,103.0,108.0,153.0,156.0,38.0,62.0
911CARRERAGTSCABRIOLET2DRCONVERTIBLERWD,PORSCHE,5,444.0,185.0,131.0,235.0,1515.0,136.0,56.0,33.0,70.0,97.0,103.0,108.0,147.0,152.0,38.0,62.0
911GT2RS2DRCOUPERWD,PORSCHE,8,447.0,185.0,129.0,235.0,1395.0,140.0,59.0,34.0,72.0,105.0,103.0,108.0,148.0,154.0,38.0,62.0
911GT3RS2DRCOUPEAWD,PORSCHE,7,447.0,181.0,128.0,235.0,1370.0,140.0,59.0,34.0,72.0,105.0,103.0,108.0,148.0,154.0,38.0,62.0
911GT3RS402DRCOUPEAWD,PORSCHE,7,446.0,185.0,128.0,235.0,1360.0,140.0,59.0,34.0,72.0,105.0,103.0,108.0,148.0,154.0,38.0,62.0
911TARGA2DRCOUPE44S,PORSCHE,7,446.0,185.0,131.0,235.0,1539.0,140.0,59.0,34.0,72.0,105.0,103.0,108.0,148.0,154.0,38.0,62.0
911TARGA44S4GTS2DRCOUPEAWD,PORSCHE,12,449.0,185.0,130.0,245.0,1570.0,135.0,70.0,31.0,73.0,99.0,100.0,106.0,153.0,156.0,38.0,62.0
911TARGA4TARGA4S2DRCOUPEAWD,PORSCHE,12,449.0,185.0,130.0,245.0,1575.0,135.0,70.0,31.0,73.0,99.0,100.0,106.0,154.0,160.0,38.0,62.0
911TURBOCABRIOLET2DRAWD,PORSCHE,7,445.0,185.0,130.0,235.0,1645.0,140.0,59.0,34.0,72.0,105.0,103.0,108.0,148.0,154.0,38.0,62.0
911TURBOCABRIOLETTURBOSCABRIOLET2DRCO,PORSCHE,7,446.0,185.0,130.0,235.0,1670.0,140.0,59.0,34.0,72.0,105.0,103.0,108.0,148.0,154.0,38.0,62.0
911TURBOCOUPE2DRAWD,PORSCHE,7,445.0,185.0,130.0,235.0,1569.0,140.0,59.0,34.0,72.0,105.0,103.0,108.0,148.0,154.0,38.0,62.0
911TURBOS2DRCOUPE,PORSCHE,19,454.0,190.0,130.0,245.0,1640.0,137.0,66.0,31.0,76.0,101.0,103.0,105.0,159.0,156.0,38.0,62.0
911TURBOTURBOSCOUPE2DRAWD,PORSCHE,14,451.0,188.0,130.0,245.0,1636.0,140.0,68.0,34.0,73.0,105.0,103.0,108.0,154.0,159.0,39.0,62.0
932DRCONVERTIBLEFWD20TAERO,SAAB,4,464.0,176.0,143.0,268.0,1700.0,120.0,69.0,33.0,77.0,130.0,95.0,101.0,151.0,150.0,60.0,40.0
934DRSEDANFWD,SAAB,3,464.0,179.0,147.0,268.0,1540.0,120.0,52.0,39.0,77.0,111.0,98.0,99.0,152.0,151.0,62.0,38.0
934DRSEDANXWDAERO,SAAB,3,464.0,179.0,147.0,268.0,1680.0,120.0,52.0,39.0,77.0,111.0,98.0,99.0,152.0,151.0,62.0,38.0
93SPORTCOMBI4DRWAGONFWD20TAERO,SAAB,6,465.0,175.0,144.0,268.0,1615.0,121.0,162.0,39.0,76.0,98.0,98.0,100.0,151.0,150.0,60.0,40.0
93X4DRWAGONXWD,SAAB,6,469.0,180.0,157.0,268.0,1735.0,122.0,162.0,39.0,76.0,98.0,99.0,103.0,152.0,151.0,60.0,40.0
94X4DRSUV,SAAB,11,483.0,191.0,168.0,281.0,2113.0,127.0,165.0,39.0,90.0,111.0,101.0,101.0,161.0,161.0,57.0,43.0
95TURBO44DRSEDANFWD,SAAB,11,501.0,186.0,147.0,284.0,1830.0,131.0,61.0,35.0,80.0,112.0,102.0,115.0,158.0,156.0,57.0,43.0
A34DRHATCH20TFSIFWDPROGRESSIV20TDI,AUDI,5,429.0,174.0,142.0,258.0,1460.0,104.0,137.0,34.0,77.0,100.0,88.0,83.0,152.0,148.0,60.0,40.0
A34DRHATCH20TFSIQUATTROPROGRESSIV,AUDI,5,429.0,174.0,142.0,258.0,1570.0,104.0,137.0,34.0,77.0,100.0,88.0,83.0,152.0,148.0,60.0,40.0
A34DRHATCH20TFWD20TDI,AUDI,5,429.0,174.0,142.0,258.0,1390.0,104.0,137.0,34.0,77.0,100.0,88.0,83.0,152.0,148.0,60.0,40.0
A34DRHATCH20TQUATTRO,AUDI,5,429.0,174.0,142.0,258.0,1570.0,104.0,137.0,34.0,77.0,100.0,88.0,83.0,152.0,148.0,60.0,40.0
A34DRSEDAN,AUDI,14,446.0,180.0,142.0,264.0,1440.0,120.0,47.0,34.0,78.0,108.0,87.0,95.0,156.0,153.0,60.0,40.0
A34DRSEDANQUATTRO,AUDI,14,446.0,180.0,142.0,264.0,1525.0,120.0,47.0,34.0,78.0,108.0,87.0,95.0,156.0,153.0,60.0,40.0
A3CABRIOLET,AUDI,14,444.0,180.0,136.0,260.0,1625.0,120.0,64.0,31.0,81.0,126.0,87.0,97.0,154.0,151.0,60.0,40.0
A3SEDAN18TFSI20TDI,AUDI,14,446.0,180.0,142.0,264.0,1440.0,120.0,47.0,34.0,78.0,108.0,87.0,95.0,156.0,153.0,60.0,40.0
A3SEDAN20TFSI,AUDI,14,446.0,180.0,142.0,264.0,1525.0,120.0,47.0,34.0,78.0,108.0,87.0,95.0,156.0,153.0,60.0,40.0
A3SEDAN20TFSIQUATTRO,AUDI,14,446.0,180.0,142.0,264.0,1525.0,120.0,47.0,34.0,78.0,108.0,87.0,95.0,156.0,153.0,60.0,40.0
A3SPORTBACKETRON,AUDI,15,431.0,179.0,143.0,264.0,1640.0,120.0,129.0,34.0,78.0,106.0,87.0,81.0,154.0,151.0,55.0,45.0
A44DRSEDAN,AUDI,16,473.0,181.0,140.0,282.0,1645.0,137.0,54.0,34.0,82.0,104.0,88.0,103.0,157.0,155.0,56.0,44.0
A44DRSEDAN20,AUDI,16,473.0,181.0,140.0,282.0,1565.0,137.0,54.0,34.0,82.0,104.0,88.0,103.0,157.0,155.0,56.0,44.0
A44DRSEDAN20QUATTRO,AUDI,16,473.0,181.0,140.0,282.0,1645.0,137.0,54.0,34.0,82.0,104.0,88.0,103.0,157.0,155.0,56.0,44.0
A44DRSEDAN20TFSIFWD,AUDI,9,470.0,183.0,143.0,281.0,1590.0,124.0,50.0,36.0,79.0,106.0,88.0,103.0,155.0,154.0,55.0,45.0
A44DRSEDAN20TFSIQUATTRO,AUDI,9,470.0,183.0,143.0,281.0,1640.0,124.0,50.0,36.0,79.0,106.0,88.0,103.0,155.0,154.0,55.0,45.0
A44DRSEDAN20TFSIQUATTROPREMIUMPREMIUM,AUDI,9,470.0,183.0,143.0,281.0,1640.0,124.0,50.0,36.0,79.0,106.0,88.0,103.0,155.0,154.0,55.0,45.0
A44DRSEDAN20TFWD,AUDI,9,470.0,183.0,143.0,281.0,1480.0,124.0,50.0,36.0,79.0,106.0,88.0,103.0,155.0,154.0,55.0,45.0
A44DRSEDAN20TQUATTRO,AUDI,9,470.0,183.0,143.0,281.0,1530.0,124.0,50.0,36.0,79.0,106.0,88.0,103.0,155.0,154.0,55.0,45.0
A44DRSEDANQUATTRO,AUDI,20,476.0,185.0,143.0,282.0,1648.0,139.0,55.0,34.0,82.0,104.0,90.0,104.0,157.0,155.0,56.0,44.0
A4ALLROAD20TFSIQUATTRO,AUDI,13,472.0,184.0,147.0,281.0,1765.0,136.0,152.0,33.0,80.0,108.0,88.0,103.0,158.0,157.0,53.0,47.0
A4ALLROAD20TFSIQUATTROPREMIUMPREMIUMP,AUDI,13,472.0,184.0,147.0,281.0,1765.0,136.0,152.0,33.0,80.0,108.0,88.0,103.0,158.0,157.0,53.0,47.0
A4AVANT20TFSI4DRAWDWAGON,AUDI,9,470.0,183.0,143.0,281.0,1620.0,123.0,158.0,35.0,79.0,110.0,87.0,103.0,153.0,153.0,55.0,45.0
A4AVANT4DRWAGON20TFSIQUATTRO,AUDI,9,470.0,183.0,143.0,281.0,1730.0,123.0,158.0,35.0,79.0,110.0,87.0,103.0,153.0,153.0,55.0,45.0
A52DRCABRIOLET20TAWD,AUDI,10,464.0,185.0,137.0,275.0,1565.0,124.0,48.0,33.0,77.0,111.0,88.0,101.0,157.0,157.0,52.0,48.0
A52DRCABRIOLET20TFSIQUATTRO,AUDI,10,464.0,185.0,137.0,275.0,1835.0,124.0,48.0,33.0,77.0,111.0,88.0,101.0,157.0,157.0,52.0,48.0
A52DRCABRIOLET20TFSIQUATTROPREMIUMPRE,AUDI,10,464.0,185.0,137.0,275.0,1829.0,124.0,48.0,33.0,77.0,111.0,88.0,101.0,157.0,157.0,52.0,48.0
A52DRCONVERTIBLE,AUDI,21,470.0,185.0,137.0,276.0,1810.0,138.0,72.0,37.0,80.0,110.0,90.0,104.0,159.0,157.0,56.0,44.0
A52DRCOUPE,AUDI,21,470.0,185.0,137.0,276.0,1635.0,138.0,55.0,37.0,80.0,110.0,90.0,104.0,159.0,157.0,56.0,44.0
A52DRCOUPE20TAWD,AUDI,8,464.0,185.0,137.0,275.0,1525.0,124.0,48.0,33.0,77.0,111.0,88.0,101.0,157.0,157.0,52.0,48.0
A52DRCOUPE20TFSIQUATTRO,AUDI,8,464.0,185.0,137.0,275.0,1625.0,124.0,48.0,33.0,77.0,111.0,88.0,101.0,157.0,157.0,52.0,48.0
A52DRCOUPE20TFSIQUATTROPREMIUMPREMIUM,AUDI,8,464.0,185.0,137.0,275.0,1625.0,124.0,48.0,33.0,77.0,111.0,88.0,101.0,157.0,157.0,52.0,48.0
A5SPORTBACK,AUDI,21,476.0,184.0,138.0,283.0,1680.0,138.0,114.0,33.0,79.0,109.0,90.0,104.0,159.0,157.0,57.0,43.0
A630TFSI4DRSEDANAWD,AUDI,5,492.0,186.0,146.0,284.0,1870.0,132.0,54.0,36.0,80.0,105.0,100.0,110.0,158.0,158.0,61.0,39.0
A6424DRSEDANAWD,AUDI,5,492.0,186.0,146.0,284.0,1915.0,132.0,54.0,36.0,80.0,105.0,100.0,110.0,158.0,158.0,61.0,39.0
A64DRAVANTAWDWAGON30,AUDI,6,493.0,186.0,146.0,284.0,1870.0,130.0,164.0,37.0,79.0,107.0,100.0,110.0,156.0,158.0,56.0,44.0
A64DRSEDAN,AUDI,19,494.0,189.0,146.0,292.0,1935.0,138.0,60.0,35.0,85.0,110.0,92.0,110.0,163.0,162.0,55.0,45.0
A64DRSEDAN20TFSIQUATTRO,AUDI,11,492.0,187.0,146.0,291.0,1795.0,140.0,58.0,37.0,80.0,111.0,92.0,109.0,163.0,162.0,55.0,45.0
A64DRSEDAN20TFSIQUATTROPREMIUMPREMIUM,AUDI,11,492.0,187.0,146.0,291.0,1765.0,140.0,58.0,37.0,80.0,111.0,92.0,109.0,163.0,162.0,55.0,45.0
A64DRSEDAN30TFSIQUATTRO,AUDI,11,492.0,187.0,146.0,291.0,1860.0,140.0,58.0,37.0,80.0,111.0,92.0,109.0,163.0,162.0,55.0,45.0
A64DRSEDAN30TFSIQUATTROPREMIUMPREMIUM,AUDI,11,492.0,187.0,146.0,291.0,1835.0,140.0,58.0,37.0,80.0,111.0,92.0,109.0,163.0,162.0,55.0,45.0
